Time(s),SeqNum,Digital0,Digital1,Digital2,Digital3,Analog0,Analog1,Analog2,Analog3,Analog4,Analog5
19.803,11,1,1,1,1,513,1,495,514,0,0
19.804,12,1,1,1,1,519,1,497,510,0,0
19.805,13,1,1,1,1,517,1,506,512,0,0
19.806,14,1,1,1,1,526,1,515,502,0,0
19.807,15,1,1,1,1,512,1,534,499,0,0
19.808,0,1,1,1,1,516,1,529,502,0,0
19.809,1,1,1,1,1,508,1,496,514,0,0
19.81,2,1,1,1,1,492,1,486,515,0,0
19.811,3,1,1,1,1,509,1,504,510,0,0
19.812,4,1,1,1,1,518,1,519,520,0,0
19.813,5,1,1,1,1,522,1,514,512,0,0
19.814,6,1,1,1,1,516,1,508,508,0,0
19.815,7,1,1,1,1,507,1,511,504,0,0
19.816,8,1,1,1,1,493,1,508,504,0,0
19.817,9,1,1,1,1,513,1,509,505,0,0
19.818,10,1,1,1,1,522,1,519,504,0,0
19.819,11,1,1,1,1,511,1,515,502,0,0
19.82,12,1,1,1,1,490,0,497,503,0,0
19.821,13,1,1,1,1,486,1,507,503,0,0
19.822,14,1,1,1,1,504,1,507,506,0,0
19.823,15,1,1,1,1,520,1,500,510,0,0
19.824,0,1,1,1,1,518,1,511,509,0,0
19.825,1,1,1,1,1,514,1,508,511,0,0
19.826,2,1,1,1,1,517,2,505,510,0,0
19.827,3,1,1,1,1,515,1,505,508,0,0
19.828,4,1,1,1,1,516,0,511,507,0,0
19.829,5,1,1,1,1,516,1,515,508,0,0
19.83,6,1,1,1,1,515,1,513,508,0,0
19.831,7,1,1,1,1,514,1,514,509,0,0
19.832,8,1,1,1,1,512,1,522,510,0,0
19.833,9,1,1,1,1,511,1,529,508,0,0
19.834,10,1,1,1,1,512,2,535,509,0,0
19.835,11,1,1,1,1,512,1,525,511,0,0
19.836,12,1,1,1,1,511,0,525,512,0,0
19.837,13,1,1,1,1,509,1,518,512,0,0
19.838,14,1,1,1,1,508,1,515,509,0,0
19.839,15,1,1,1,1,508,1,504,509,0,0
19.84,0,1,1,1,1,511,1,510,507,0,0
19.841,1,1,1,1,1,508,1,566,506,0,0
19.842,2,1,1,1,1,511,2,559,509,0,0
19.843,3,1,1,1,1,515,1,540,527,0,0
19.844,4,1,1,1,1,512,1,521,517,0,0
19.845,5,1,1,1,1,513,1,516,517,0,0
19.846,6,1,1,1,1,516,1,516,516,0,0
19.847,7,1,1,1,1,514,1,525,506,0,0
19.848,8,1,1,1,1,511,1,534,499,0,0
19.849,9,1,1,1,1,512,1,522,498,0,0
19.85,10,1,1,1,1,510,2,519,497,0,0
19.851,11,1,1,1,1,511,1,523,512,0,0
19.852,12,1,1,1,1,511,1,520,533,0,0
19.853,13,1,1,1,1,509,1,507,513,0,0
19.854,14,1,1,1,1,509,1,503,505,0,0
19.855,15,1,1,1,1,517,1,508,502,0,0
19.856,0,1,1,1,1,513,1,500,499,0,0
19.857,1,1,1,1,1,514,1,496,504,0,0
19.858,2,1,1,1,1,513,2,493,506,0,0
19.859,3,1,1,1,1,516,1,514,507,0,0
19.86,4,1,1,1,1,512,1,504,504,0,0
19.861,5,1,1,1,1,511,1,491,507,0,0
19.862,6,1,1,1,1,511,1,493,505,0,0
19.863,7,1,1,1,1,510,1,497,506,0,0
19.864,8,1,1,1,1,509,1,498,507,0,0
19.865,9,1,1,1,1,510,1,502,506,0,0
19.866,10,1,1,1,1,511,2,502,511,0,0
19.867,11,1,1,1,1,510,1,496,512,0,0
19.868,12,1,1,1,1,514,1,495,510,0,0
19.869,13,1,1,1,1,510,1,490,504,0,0
19.87,14,1,1,1,1,507,1,501,503,0,0
19.871,15,1,1,1,1,498,0,499,495,0,0
19.872,0,1,1,1,1,492,1,505,504,0,0
19.873,1,1,1,1,1,540,1,507,531,0,0
19.874,2,1,1,1,1,531,2,499,508,0,0
19.875,3,1,1,1,1,516,1,503,505,0,0
19.876,4,1,1,1,1,510,1,505,505,0,0
19.877,5,1,1,1,1,511,1,515,512,0,0
19.878,6,1,1,1,1,511,1,524,522,0,0
19.879,7,1,1,1,1,511,0,519,521,0,0
19.88,8,1,1,1,1,505,1,526,506,0,0
19.881,9,1,1,1,1,507,1,521,497,0,0
19.882,10,1,1,1,1,506,2,518,501,0,0
19.883,11,1,1,1,1,507,1,522,503,0,0
19.884,12,1,1,1,1,510,1,521,506,0,0
19.885,13,1,1,1,1,510,1,522,507,0,0
19.886,14,1,1,1,1,511,1,528,512,0,0
19.887,15,1,1,1,1,516,1,542,504,0,0
19.888,0,1,1,1,1,511,1,547,511,0,0
19.889,1,1,1,1,1,509,1,535,509,0,0
19.89,2,1,1,1,1,517,2,521,511,0,0
19.891,3,1,1,1,1,523,1,522,512,0,0
19.892,4,1,1,1,1,518,1,516,512,0,0
19.893,5,1,1,1,1,507,1,513,512,0,0
19.894,6,1,1,1,1,501,1,517,508,0,0
19.895,7,1,1,1,1,510,1,525,504,0,0
19.896,8,1,1,1,1,508,1,516,510,0,0
19.897,9,1,1,1,1,502,1,512,510,0,0
19.898,10,1,1,1,1,503,2,515,510,0,0
19.899,11,1,1,1,1,509,1,517,513,0,0
19.9,12,1,1,1,1,513,1,511,515,0,0
19.901,13,1,1,1,1,512,1,519,512,0,0
19.902,14,1,1,1,1,531,1,515,498,0,0
19.903,15,1,1,1,1,519,1,515,488,0,0
19.904,0,1,1,1,1,503,1,488,490,0,0
19.905,1,1,1,1,1,531,1,482,499,0,0
19.906,2,1,1,1,1,518,2,462,513,0,0
19.907,3,1,1,1,1,504,1,457,519,0,0
19.908,4,1,1,1,1,490,1,459,516,0,0
19.909,5,1,1,1,1,487,1,483,515,0,0
19.91,6,1,1,1,1,498,1,504,514,0,0
19.911,7,1,1,1,1,506,1,487,510,0,0
19.912,8,1,1,1,1,520,1,492,516,0,0
19.913,9,1,1,1,1,539,1,495,521,0,0
19.914,10,1,1,1,1,511,1,486,492,0,0
19.915,11,1,1,1,1,530,1,497,489,0,0
19.916,12,1,1,1,1,521,1,502,507,0,0
19.917,13,1,1,1,1,517,1,519,510,0,0
19.918,14,1,1,1,1,524,1,513,511,0,0
19.919,15,1,1,1,1,521,1,504,510,0,0
19.92,0,1,1,1,1,516,1,504,510,0,0
19.921,1,1,1,1,1,508,1,505,519,0,0
19.922,2,1,1,1,1,498,1,502,512,0,0
19.923,3,1,1,1,1,505,1,504,500,0,0
19.924,4,1,1,1,1,496,1,513,500,0,0
19.925,5,1,1,1,1,496,1,520,504,0,0
19.926,6,1,1,1,1,506,1,524,507,0,0
19.927,7,1,1,1,1,509,1,521,512,0,0
19.928,8,1,1,1,1,521,1,526,509,0,0
19.929,9,1,1,1,1,508,1,535,514,0,0
19.93,10,1,1,1,1,516,2,547,523,0,0
19.931,11,1,1,1,1,523,1,539,511,0,0
19.932,12,1,1,1,1,507,1,519,504,0,0
19.933,13,1,1,1,1,509,1,519,510,0,0
19.934,14,1,1,1,1,512,1,522,508,0,0
19.935,15,1,1,1,1,510,1,526,502,0,0
19.936,0,1,1,1,1,507,1,536,502,0,0
19.937,1,1,1,1,1,507,1,537,505,0,0
19.938,2,1,1,1,1,512,2,531,506,0,0
19.939,3,1,1,1,1,509,1,525,502,0,0
19.94,4,1,1,1,1,511,1,528,504,0,0
19.941,5,1,1,1,1,511,1,534,509,0,0
19.942,6,1,1,1,1,515,1,561,521,0,0
19.943,7,1,1,1,1,521,1,565,520,0,0
19.944,8,1,1,1,1,513,1,544,513,0,0
19.945,9,1,1,1,1,512,1,531,511,0,0
19.946,10,1,1,1,1,511,2,516,513,0,0
19.947,11,1,1,1,1,511,1,507,509,0,0
19.948,12,1,1,1,1,510,1,509,507,0,0
19.949,13,1,1,1,1,512,1,519,505,0,0
19.95,14,1,1,1,1,511,1,528,506,0,0
19.951,15,1,1,1,1,510,0,533,507,0,0
19.952,0,1,1,1,1,510,1,520,505,0,0
19.953,1,1,1,1,1,510,1,513,507,0,0
19.954,2,1,1,1,1,511,2,511,508,0,0
19.955,3,1,1,1,1,512,1,511,509,0,0
19.956,4,1,1,1,1,511,1,514,508,0,0
19.957,5,1,1,1,1,511,1,506,509,0,0
19.958,6,1,1,1,1,513,1,508,507,0,0
19.959,7,1,1,1,1,513,0,510,508,0,0
19.96,8,1,1,1,1,510,1,508,506,0,0
19.961,9,1,1,1,1,510,1,512,504,0,0
19.962,10,1,1,1,1,511,2,515,505,0,0
19.963,11,1,1,1,1,511,1,516,506,0,0
19.964,12,1,1,1,1,513,1,513,508,0,0
19.965,13,1,1,1,1,511,1,504,504,0,0
19.966,14,1,1,1,1,511,1,504,504,0,0
19.967,15,1,1,1,1,512,0,499,511,0,0
19.968,0,1,1,1,1,512,1,490,511,0,0
19.969,1,1,1,1,1,511,1,494,509,0,0
19.97,2,1,1,1,1,512,2,497,508,0,0
19.971,3,1,1,1,1,511,1,504,510,0,0
19.972,4,1,1,1,1,512,1,510,511,0,0
19.973,5,1,1,1,1,512,1,504,512,0,0
19.974,6,1,1,1,1,513,1,511,508,0,0
19.975,7,1,1,1,1,514,1,512,509,0,0
19.976,8,1,1,1,1,511,1,521,508,0,0
19.977,9,1,1,1,1,508,1,515,506,0,0
19.978,10,1,1,1,1,510,2,520,508,0,0
19.979,11,1,1,1,1,517,1,525,513,0,0
19.98,12,1,1,1,1,514,1,517,512,0,0
19.981,13,1,1,1,1,509,1,510,509,0,0
19.982,14,1,1,1,1,510,1,503,508,0,0
19.983,15,1,1,1,1,511,1,506,508,0,0
19.984,0,1,1,1,1,512,1,509,507,0,0
19.985,1,1,1,1,1,513,1,503,506,0,0
19.986,2,1,1,1,1,508,2,502,506,0,0
19.987,3,1,1,1,1,510,1,498,505,0,0
19.988,4,1,1,1,1,507,1,489,501,0,0
19.989,5,1,1,1,1,509,1,499,503,0,0
19.99,6,1,1,1,1,512,1,505,505,0,0
19.991,7,1,1,1,1,511,1,512,508,0,0
19.992,8,1,1,1,1,510,1,511,506,0,0
19.993,9,1,1,1,1,512,1,516,512,0,0
19.994,10,1,1,1,1,517,2,515,522,0,0
19.995,11,1,1,1,1,520,1,519,519,0,0
19.996,12,1,1,1,1,514,0,524,513,0,0
19.997,13,1,1,1,1,512,1,526,512,0,0
19.998,14,1,1,1,1,513,1,516,510,0,0
19.999,15,1,1,1,1,511,1,526,507,0,0
20.0,0,1,1,1,1,509,1,549,507,0,0
20.001,1,1,1,1,1,509,1,567,508,0,0
20.002,2,1,1,1,1,512,2,589,511,0,0
20.003,3,1,1,1,1,513,1,590,509,0,0
20.004,4,1,1,1,1,510,0,583,506,0,0
20.005,5,1,1,1,1,511,1,579,507,0,0
20.006,6,1,1,1,1,512,1,568,506,0,0
20.007,7,1,1,1,1,513,1,564,508,0,0
20.008,8,1,1,1,1,510,1,543,508,0,0
20.009,9,1,1,1,1,508,1,529,506,0,0
20.01,10,1,1,1,1,511,2,512,506,0,0
20.011,11,1,1,1,1,511,1,502,506,0,0
20.012,12,1,1,1,1,511,0,491,505,0,0
20.013,13,1,1,1,1,510,1,484,507,0,0
20.014,14,1,1,1,1,513,1,477,510,0,0
20.015,15,1,1,1,1,513,1,475,507,0,0
20.016,0,1,1,1,1,511,1,471,512,0,0
20.017,1,1,1,1,1,511,1,478,511,0,0
20.018,2,1,1,1,1,508,1,475,510,0,0
20.019,3,1,1,1,1,509,1,482,510,0,0
20.02,4,1,1,1,1,510,1,487,510,0,0
20.021,5,1,1,1,1,511,1,489,508,0,0
20.022,6,1,1,1,1,510,1,491,509,0,0
20.023,7,1,1,1,1,512,1,492,507,0,0
20.024,8,1,1,1,1,513,1,494,507,0,0
20.025,9,1,1,1,1,514,1,506,509,0,0
20.026,10,1,1,1,1,510,1,519,508,0,0
20.027,11,1,1,1,1,512,1,513,510,0,0
20.028,12,1,1,1,1,511,1,505,508,0,0
20.029,13,1,1,1,1,512,1,504,505,0,0
20.03,14,1,1,1,1,511,1,504,508,0,0
20.031,15,1,1,1,1,512,1,500,508,0,0
20.032,0,1,1,1,1,510,1,496,510,0,0
20.033,1,1,1,1,1,511,1,499,508,0,0
20.034,2,1,1,1,1,512,1,504,507,0,0
20.035,3,1,1,1,1,510,1,504,508,0,0
20.036,4,1,1,1,1,510,1,498,505,0,0
20.037,5,1,1,1,1,512,1,499,505,0,0
20.038,6,1,1,1,1,515,1,494,507,0,0
20.039,7,1,1,1,1,511,1,490,510,0,0
20.04,8,1,1,1,1,513,1,495,510,0,0
20.041,9,1,1,1,1,515,1,501,512,0,0
20.042,10,1,1,1,1,512,2,499,509,0,0
20.043,11,1,1,1,1,511,1,490,510,0,0
20.044,12,1,1,1,1,512,0,494,511,0,0
20.045,13,1,1,1,1,512,1,500,510,0,0
20.046,14,1,1,1,1,510,1,506,509,0,0
20.047,15,1,1,1,1,510,1,506,508,0,0
20.048,0,1,1,1,1,510,1,502,507,0,0
20.049,1,1,1,1,1,508,1,497,506,0,0
20.05,2,1,1,1,1,511,2,504,506,0,0
20.051,3,1,1,1,1,508,1,508,509,0,0
20.052,4,1,1,1,1,511,0,508,509,0,0
20.053,5,1,1,1,1,511,1,508,508,0,0
20.054,6,1,1,1,1,513,1,507,509,0,0
20.055,7,1,1,1,1,512,1,499,508,0,0
20.056,8,1,1,1,1,510,1,499,505,0,0
20.057,9,1,1,1,1,511,1,495,506,0,0
20.058,10,1,1,1,1,512,2,496,509,0,0
20.059,11,1,1,1,1,512,1,501,510,0,0
20.06,12,1,1,1,1,513,1,499,506,0,0
20.061,13,1,1,1,1,512,1,508,508,0,0
20.062,14,1,1,1,1,512,1,509,508,0,0
20.063,15,1,1,1,1,512,1,509,511,0,0
20.064,0,1,1,1,1,511,1,508,507,0,0
20.065,1,1,1,1,1,512,1,506,508,0,0
20.066,2,1,1,1,1,510,2,518,508,0,0
20.067,3,1,1,1,1,510,1,534,510,0,0
20.068,4,1,1,1,1,512,1,530,508,0,0
20.069,5,1,1,1,1,510,1,521,509,0,0
20.07,6,1,1,1,1,512,1,514,508,0,0
20.071,7,1,1,1,1,511,1,512,509,0,0
20.072,8,1,1,1,1,511,1,517,509,0,0
20.073,9,1,1,1,1,512,1,509,507,0,0
20.074,10,1,1,1,1,512,2,508,507,0,0
20.075,11,1,1,1,1,513,1,513,506,0,0
20.076,12,1,1,1,1,512,1,516,511,0,0
20.077,13,1,1,1,1,512,1,519,509,0,0
20.078,14,1,1,1,1,511,1,519,510,0,0
20.079,15,1,1,1,1,511,1,513,511,0,0
20.08,0,1,1,1,1,513,1,509,507,0,0
20.081,1,1,1,1,1,511,1,508,509,0,0
20.082,2,1,1,1,1,512,2,503,508,0,0
20.083,3,1,1,1,1,512,1,512,508,0,0
20.084,4,1,1,1,1,511,1,511,509,0,0
20.085,5,1,1,1,1,510,1,508,508,0,0
20.086,6,1,1,1,1,510,1,505,509,0,0
20.087,7,1,1,1,1,512,0,504,509,0,0
20.088,8,1,1,1,1,512,1,504,508,0,0
20.089,9,1,1,1,1,512,1,515,509,0,0
20.09,10,1,1,1,1,511,2,519,508,0,0
20.091,11,1,1,1,1,512,1,517,508,0,0
20.092,12,1,1,1,1,512,1,514,509,0,0
20.093,13,1,1,1,1,511,1,507,509,0,0
20.094,14,1,1,1,1,512,1,504,508,0,0
20.095,15,1,1,1,1,513,0,507,510,0,0
20.096,0,1,1,1,1,510,1,505,507,0,0
20.097,1,1,1,1,1,508,1,492,508,0,0
20.098,2,1,1,1,1,511,2,492,506,0,0
20.099,3,1,1,1,1,511,1,494,510,0,0
20.1,4,1,1,1,1,512,1,488,508,0,0
20.101,5,1,1,1,1,513,1,487,508,0,0
20.102,6,1,1,1,1,512,1,487,505,0,0
20.103,7,1,1,1,1,511,0,484,508,0,0
20.104,8,1,1,1,1,511,1,479,509,0,0
20.105,9,1,1,1,1,511,1,483,508,0,0
20.106,10,1,1,1,1,510,2,487,506,0,0
20.107,11,1,1,1,1,511,1,492,507,0,0
20.108,12,1,1,1,1,511,1,503,509,0,0
20.109,13,1,1,1,1,512,1,504,513,0,0
20.11,14,1,1,1,1,512,1,493,511,0,0
20.111,15,1,1,1,1,510,1,491,509,0,0
20.112,0,1,1,1,1,511,1,500,507,0,0
20.113,1,1,1,1,1,510,1,497,504,0,0
20.114,2,1,1,1,1,510,2,505,503,0,0
20.115,3,1,1,1,1,509,1,505,503,0,0
20.116,4,1,1,1,1,510,1,504,505,0,0
20.117,5,1,1,1,1,512,1,507,510,0,0
20.118,6,1,1,1,1,510,1,510,511,0,0
20.119,7,1,1,1,1,514,1,520,515,0,0
20.12,8,1,1,1,1,517,1,515,518,0,0
20.121,9,1,1,1,1,516,1,511,519,0,0
20.122,10,1,1,1,1,519,2,513,516,0,0
20.123,11,1,1,1,1,517,1,511,512,0,0
20.124,12,1,1,1,1,511,1,506,505,0,0
20.125,13,1,1,1,1,508,1,509,505,0,0
20.126,14,1,1,1,1,506,1,507,506,0,0
20.127,15,1,1,1,1,507,1,518,503,0,0
20.128,0,1,1,1,1,509,1,519,503,0,0
20.129,1,1,1,1,1,511,1,518,503,0,0
20.13,2,1,1,1,1,510,1,517,506,0,0
20.131,3,1,1,1,1,510,1,513,512,0,0
20.132,4,1,1,1,1,512,1,515,513,0,0
20.133,5,1,1,1,1,512,1,511,506,0,0
20.134,6,1,1,1,1,504,1,510,497,0,0
20.135,7,1,1,1,1,507,1,518,498,0,0
20.136,8,1,1,1,1,509,1,521,504,0,0
20.137,9,1,1,1,1,511,1,516,506,0,0
20.138,10,1,1,1,1,513,1,513,510,0,0
20.139,11,1,1,1,1,521,1,514,523,0,0
20.14,12,1,1,1,1,526,1,513,527,0,0
20.141,13,1,1,1,1,519,1,506,517,0,0
20.142,14,1,1,1,1,512,1,505,515,0,0
20.143,15,1,1,1,1,512,1,503,513,0,0
20.144,0,1,1,1,1,511,1,500,511,0,0
20.145,1,1,1,1,1,508,1,497,505,0,0
20.146,2,1,1,1,1,509,1,504,501,0,0
20.147,3,1,1,1,1,509,1,510,503,0,0
20.148,4,1,1,1,1,509,1,514,502,0,0
20.149,5,1,1,1,1,506,1,512,496,0,0
20.15,6,1,1,1,1,504,1,512,495,0,0
20.151,7,1,1,1,1,504,1,508,504,0,0
20.152,8,1,1,1,1,510,1,516,516,0,0
20.153,9,1,1,1,1,516,1,511,510,0,0
20.154,10,1,1,1,1,513,2,506,507,0,0
20.155,11,1,1,1,1,516,1,515,512,0,0
20.156,12,1,1,1,1,520,1,515,521,0,0
20.157,13,1,1,1,1,519,1,509,523,0,0
20.158,14,1,1,1,1,515,1,513,515,0,0
20.159,15,1,1,1,1,514,1,514,513,0,0
20.16,0,1,1,1,1,514,1,509,512,0,0
20.161,1,1,1,1,1,511,1,504,508,0,0
20.162,2,1,1,1,1,509,2,502,506,0,0
20.163,3,1,1,1,1,507,1,499,504,0,0
20.164,4,1,1,1,1,508,1,506,505,0,0
20.165,5,1,1,1,1,510,1,516,504,0,0
20.166,6,1,1,1,1,511,1,516,506,0,0
20.167,7,1,1,1,1,509,1,518,508,0,0
20.168,8,1,1,1,1,508,1,519,501,0,0
20.169,9,1,1,1,1,508,1,521,495,0,0
20.17,10,1,1,1,1,511,2,519,499,0,0
20.171,11,1,1,1,1,507,1,512,505,0,0
20.172,12,1,1,1,1,507,1,510,511,0,0
20.173,13,1,1,1,1,519,1,512,515,0,0
20.174,14,1,1,1,1,520,1,509,504,0,0
20.175,15,1,1,1,1,510,0,500,502,0,0
20.176,0,1,1,1,1,515,1,502,520,0,0
20.177,1,1,1,1,1,516,1,501,519,0,0
20.178,2,1,1,1,1,507,2,503,510,0,0
20.179,3,1,1,1,1,506,1,499,505,0,0
20.18,4,1,1,1,1,511,1,504,514,0,0
20.181,5,1,1,1,1,523,1,518,525,0,0
20.182,6,1,1,1,1,518,1,517,515,0,0
20.183,7,1,1,1,1,519,0,515,512,0,0
20.184,8,1,1,1,1,518,1,515,511,0,0
20.185,9,1,1,1,1,510,1,503,509,0,0
20.186,10,1,1,1,1,504,2,500,505,0,0
20.187,11,1,1,1,1,506,1,496,503,0,0
20.188,12,1,1,1,1,504,1,498,499,0,0
20.189,13,1,1,1,1,502,1,503,498,0,0
20.19,14,1,1,1,1,501,1,501,499,0,0
20.191,15,1,1,1,1,507,1,502,491,0,0
20.192,0,1,1,1,1,503,1,509,497,0,0
20.193,1,1,1,1,1,518,1,519,525,0,0
20.194,2,1,1,1,1,536,2,528,534,0,0
20.195,3,1,1,1,1,527,1,518,523,0,0
20.196,4,1,1,1,1,514,1,513,515,0,0
20.197,5,1,1,1,1,510,1,515,509,0,0
20.198,6,1,1,1,1,507,1,511,507,0,0
20.199,7,1,1,1,1,506,1,508,503,0,0
20.2,8,1,1,1,1,506,1,511,502,0,0
20.201,9,1,1,1,1,506,1,515,509,0,0
20.202,10,1,1,1,1,510,2,512,501,0,0
20.203,11,1,1,1,1,514,1,514,502,0,0
20.204,12,1,1,1,1,511,1,502,506,0,0
20.205,13,1,1,1,1,512,1,510,510,0,0
20.206,14,1,1,1,1,515,1,512,513,0,0
20.207,15,1,1,1,1,513,1,505,509,0,0
20.208,0,1,1,1,1,509,1,500,507,0,0
20.209,1,1,1,1,1,511,1,501,508,0,0
20.21,2,1,1,1,1,511,2,498,505,0,0
20.211,3,1,1,1,1,510,1,495,505,0,0
20.212,4,1,1,1,1,511,1,491,510,0,0
20.213,5,1,1,1,1,513,1,496,512,0,0
20.214,6,1,1,1,1,512,1,498,509,0,0
20.215,7,1,1,1,1,512,1,498,506,0,0
20.216,8,1,1,1,1,508,1,511,506,0,0
20.217,9,1,1,1,1,511,1,517,505,0,0
20.218,10,1,1,1,1,513,2,518,507,0,0
20.219,11,1,1,1,1,512,1,513,506,0,0
20.22,12,1,1,1,1,512,0,505,506,0,0
20.221,13,1,1,1,1,511,1,508,508,0,0
20.222,14,1,1,1,1,512,1,509,510,0,0
20.223,15,1,1,1,1,511,1,504,508,0,0
20.224,0,1,1,1,1,510,1,503,509,0,0
20.225,1,1,1,1,1,511,1,511,506,0,0
20.226,2,1,1,1,1,512,2,510,510,0,0
20.227,3,1,1,1,1,510,1,504,510,0,0
20.228,4,1,1,1,1,509,0,518,512,0,0
20.229,5,1,1,1,1,513,1,522,510,0,0
20.23,6,1,1,1,1,513,1,528,514,0,0
20.231,7,1,1,1,1,514,1,541,517,0,0
20.232,8,1,1,1,1,516,1,532,516,0,0
20.233,9,1,1,1,1,515,1,524,509,0,0
20.234,10,1,1,1,1,513,2,512,508,0,0
20.235,11,1,1,1,1,510,1,511,508,0,0
20.236,12,1,1,1,1,511,1,508,505,0,0
20.237,13,1,1,1,1,511,1,505,502,0,0
20.238,14,1,1,1,1,511,1,498,506,0,0
20.239,15,1,1,1,1,512,1,496,503,0,0
20.24,0,1,1,1,1,511,1,496,505,0,0
20.241,1,1,1,1,1,511,1,500,508,0,0
20.242,2,1,1,1,1,512,1,499,506,0,0
20.243,3,1,1,1,1,512,1,496,509,0,0
20.244,4,1,1,1,1,509,1,493,509,0,0
20.245,5,1,1,1,1,510,1,493,509,0,0
20.246,6,1,1,1,1,511,1,504,509,0,0
20.247,7,1,1,1,1,512,1,506,507,0,0
20.248,8,1,1,1,1,510,1,500,508,0,0
20.249,9,1,1,1,1,510,1,500,508,0,0
20.25,10,1,1,1,1,509,1,499,508,0,0
20.251,11,1,1,1,1,511,1,494,507,0,0
20.252,12,1,1,1,1,513,1,502,509,0,0
20.253,13,1,1,1,1,510,1,503,509,0,0
20.254,14,1,1,1,1,512,1,498,508,0,0
20.255,15,1,1,1,1,513,1,496,506,0,0
20.256,0,1,1,1,1,514,1,493,509,0,0
20.257,1,1,1,1,1,514,1,503,510,0,0
20.258,2,1,1,1,1,513,2,511,511,0,0
20.259,3,1,1,1,1,514,1,507,508,0,0
20.26,4,1,1,1,1,512,0,506,510,0,0
20.261,5,1,1,1,1,511,1,512,508,0,0
20.262,6,1,1,1,1,510,1,518,508,0,0
20.263,7,1,1,1,1,511,1,524,509,0,0
20.264,8,1,1,1,1,509,1,523,510,0,0
20.265,9,1,1,1,1,511,1,526,509,0,0
20.266,10,1,1,1,1,509,2,521,506,0,0
20.267,11,1,1,1,1,510,1,522,507,0,0
20.268,12,1,1,1,1,510,0,519,507,0,0
20.269,13,1,1,1,1,511,1,517,507,0,0
20.27,14,1,1,1,1,512,1,518,509,0,0
20.271,15,1,1,1,1,513,1,518,510,0,0
20.272,0,1,1,1,1,512,1,511,508,0,0
20.273,1,1,1,1,1,512,1,509,512,0,0
20.274,2,1,1,1,1,511,2,508,511,0,0
20.275,3,1,1,1,1,511,1,517,509,0,0
20.276,4,1,1,1,1,512,0,511,507,0,0
20.277,5,1,1,1,1,513,1,507,506,0,0
20.278,6,1,1,1,1,512,1,505,509,0,0
20.279,7,1,1,1,1,510,1,508,510,0,0
20.28,8,1,1,1,1,512,1,518,508,0,0
20.281,9,1,1,1,1,511,1,514,509,0,0
20.282,10,1,1,1,1,511,2,513,511,0,0
20.283,11,1,1,1,1,511,1,509,510,0,0
20.284,12,1,1,1,1,512,1,514,509,0,0
20.285,13,1,1,1,1,512,1,520,508,0,0
20.286,14,1,1,1,1,511,1,516,507,0,0
20.287,15,1,1,1,1,512,1,509,508,0,0
20.288,0,1,1,1,1,511,1,506,508,0,0
20.289,1,1,1,1,1,512,1,514,508,0,0
20.29,2,1,1,1,1,511,2,515,506,0,0
20.291,3,1,1,1,1,511,1,513,507,0,0
20.292,4,1,1,1,1,512,1,514,508,0,0
20.293,5,1,1,1,1,508,1,512,507,0,0
20.294,6,1,1,1,1,512,1,511,507,0,0
20.295,7,1,1,1,1,512,1,516,507,0,0
20.296,8,1,1,1,1,510,1,515,511,0,0
20.297,9,1,1,1,1,511,1,512,509,0,0
20.298,10,1,1,1,1,513,2,515,508,0,0
20.299,11,1,1,1,1,511,1,509,509,0,0
20.3,12,1,1,1,1,513,1,506,508,0,0
20.301,13,1,1,1,1,512,1,500,508,0,0
20.302,14,1,1,1,1,514,1,506,508,0,0
20.303,15,1,1,1,1,512,0,510,509,0,0
20.304,0,1,1,1,1,510,1,508,509,0,0
20.305,1,1,1,1,1,511,1,508,508,0,0
20.306,2,1,1,1,1,512,2,504,509,0,0
20.307,3,1,1,1,1,511,1,505,508,0,0
20.308,4,1,1,1,1,509,1,510,510,0,0
20.309,5,1,1,1,1,511,1,511,506,0,0
20.31,6,1,1,1,1,511,1,505,506,0,0
20.311,7,1,1,1,1,512,0,501,511,0,0
20.312,8,1,1,1,1,512,1,502,510,0,0
20.313,9,1,1,1,1,511,1,510,509,0,0
20.314,10,1,1,1,1,511,2,508,510,0,0
20.315,11,1,1,1,1,510,1,508,510,0,0
20.316,12,1,1,1,1,511,1,510,507,0,0
20.317,13,1,1,1,1,511,1,508,507,0,0
20.318,14,1,1,1,1,514,1,516,508,0,0
20.319,15,1,1,1,1,511,0,519,508,0,0
20.32,0,1,1,1,1,512,1,513,510,0,0
20.321,1,1,1,1,1,511,1,513,510,0,0
20.322,2,1,1,1,1,512,2,513,509,0,0
20.323,3,1,1,1,1,511,1,518,509,0,0
20.324,4,1,1,1,1,513,1,516,511,0,0
20.325,5,1,1,1,1,511,1,515,509,0,0
20.326,6,1,1,1,1,510,1,518,508,0,0
20.327,7,1,1,1,1,510,1,519,505,0,0
20.328,8,1,1,1,1,508,1,521,505,0,0
20.329,9,1,1,1,1,511,1,518,507,0,0
20.33,10,1,1,1,1,510,2,515,508,0,0
20.331,11,1,1,1,1,511,1,518,510,0,0
20.332,12,1,1,1,1,513,1,517,510,0,0
20.333,13,1,1,1,1,514,1,522,509,0,0
20.334,14,1,1,1,1,512,1,517,510,0,0
20.335,15,1,1,1,1,512,1,516,508,0,0
20.336,0,1,1,1,1,511,1,515,507,0,0
20.337,1,1,1,1,1,509,1,511,509,0,0
20.338,2,1,1,1,1,511,2,512,506,0,0
