Time(s),SeqNum,Digital0,Digital1,Digital2,Digital3,Analog0,Analog1,Analog2,Analog3,Analog4,Analog5
0.533,5,1,1,1,1,512,3,506,508,0,0
0.534,6,1,1,1,1,511,1,503,507,0,0
0.535,7,1,1,1,1,512,1,507,510,0,0
0.536,8,1,1,1,1,512,0,510,509,0,0
0.537,9,1,1,1,1,510,1,511,509,0,0
0.538,10,1,1,1,1,510,1,507,506,0,0
0.539,11,1,1,1,1,509,1,511,508,0,0
0.54,12,1,1,1,1,512,1,515,507,0,0
0.541,13,1,1,1,1,512,3,515,506,0,0
0.542,14,1,1,1,1,511,1,510,508,0,0
0.543,15,1,1,1,1,513,1,506,510,0,0
0.544,0,1,1,1,1,512,0,507,510,0,0
0.545,1,1,1,1,1,511,1,510,509,0,0
0.546,2,1,1,1,1,511,1,508,509,0,0
0.547,3,1,1,1,1,510,1,503,510,0,0
0.548,4,1,1,1,1,512,1,511,509,0,0
0.549,5,1,1,1,1,512,3,510,509,0,0
0.55,6,1,1,1,1,511,1,514,508,0,0
0.551,7,1,1,1,1,512,1,517,510,0,0
0.552,8,1,1,1,1,511,1,515,509,0,0
0.553,9,1,1,1,1,512,1,514,508,0,0
0.554,10,1,1,1,1,511,1,508,508,0,0
0.555,11,1,1,1,1,513,1,509,508,0,0
0.556,12,1,1,1,1,511,1,514,509,0,0
0.557,13,1,1,1,1,513,3,516,508,0,0
0.558,14,1,1,1,1,512,1,507,508,0,0
0.559,15,1,1,1,1,512,1,504,509,0,0
0.56,0,1,1,1,1,509,1,507,506,0,0
0.561,1,1,1,1,1,509,1,504,508,0,0
0.562,2,1,1,1,1,512,1,509,509,0,0
0.563,3,1,1,1,1,512,1,508,509,0,0
0.564,4,1,1,1,1,510,1,513,508,0,0
0.565,5,1,1,1,1,513,3,515,508,0,0
0.566,6,1,1,1,1,512,1,514,506,0,0
0.567,7,1,1,1,1,512,1,516,507,0,0
0.568,8,1,1,1,1,512,1,511,509,0,0
0.569,9,1,1,1,1,511,1,513,508,0,0
0.57,10,1,1,1,1,511,1,512,508,0,0
0.571,11,1,1,1,1,510,0,510,510,0,0
0.572,12,1,1,1,1,511,1,512,509,0,0
0.573,13,1,1,1,1,512,3,514,508,0,0
0.574,14,1,1,1,1,512,1,510,508,0,0
0.575,15,1,1,1,1,511,1,512,510,0,0
0.576,0,1,1,1,1,512,1,514,509,0,0
0.577,1,1,1,1,1,511,1,508,509,0,0
0.578,2,1,1,1,1,511,1,508,508,0,0
0.579,3,1,1,1,1,511,1,512,508,0,0
0.58,4,1,1,1,1,511,1,502,508,0,0
0.581,5,1,1,1,1,513,3,507,510,0,0
0.582,6,1,1,1,1,510,1,505,508,0,0
0.583,7,1,1,1,1,511,1,506,504,0,0
0.584,8,1,1,1,1,513,1,505,508,0,0
0.585,9,1,1,1,1,511,1,505,508,0,0
0.586,10,1,1,1,1,511,1,499,508,0,0
0.587,11,1,1,1,1,512,0,504,508,0,0
0.588,12,1,1,1,1,512,1,497,510,0,0
0.589,13,1,1,1,1,513,3,511,507,0,0
0.59,14,1,1,1,1,512,1,514,508,0,0
0.591,15,1,1,1,1,511,1,519,510,0,0
0.592,0,1,1,1,1,511,1,519,510,0,0
0.593,1,1,1,1,1,511,1,518,507,0,0
0.594,2,1,1,1,1,511,1,514,509,0,0
0.595,3,1,1,1,1,512,1,515,510,0,0
0.596,4,1,1,1,1,511,1,508,509,0,0
0.597,5,1,1,1,1,512,1,510,511,0,0
0.598,6,1,1,1,1,511,1,506,509,0,0
0.599,7,1,1,1,1,511,1,504,509,0,0
0.6,8,1,1,1,1,509,1,505,509,0,0
0.601,9,1,1,1,1,513,1,505,508,0,0
0.602,10,1,1,1,1,509,1,505,509,0,0
0.603,11,1,1,1,1,511,1,506,506,0,0
0.604,12,1,1,1,1,511,1,505,509,0,0
0.605,13,1,1,1,1,511,1,512,509,0,0
0.606,14,1,1,1,1,512,1,507,508,0,0
0.607,15,1,1,1,1,512,1,510,509,0,0
0.608,0,1,1,1,1,511,1,512,508,0,0
0.609,1,1,1,1,1,512,1,515,508,0,0
0.61,2,1,1,1,1,514,1,515,508,0,0
0.611,3,1,1,1,1,512,1,515,509,0,0
0.612,4,1,1,1,1,512,1,508,510,0,0
0.613,5,1,1,1,1,512,3,507,510,0,0
0.614,6,1,1,1,1,510,1,510,509,0,0
0.615,7,1,1,1,1,513,1,509,510,0,0
0.616,8,1,1,1,1,512,1,501,508,0,0
0.617,9,1,1,1,1,510,1,509,508,0,0
0.618,10,1,1,1,1,511,1,514,508,0,0
0.619,11,1,1,1,1,511,1,515,508,0,0
0.62,12,1,1,1,1,511,1,510,506,0,0
0.621,13,1,1,1,1,512,3,508,508,0,0
0.622,14,1,1,1,1,512,1,509,507,0,0
0.623,15,1,1,1,1,512,1,512,506,0,0
0.624,0,1,1,1,1,512,1,508,510,0,0
0.625,1,1,1,1,1,512,1,504,510,0,0
0.626,2,1,1,1,1,511,1,508,509,0,0
0.627,3,1,1,1,1,511,1,515,509,0,0
0.628,4,1,1,1,1,510,1,517,507,0,0
0.629,5,1,1,1,1,510,3,513,507,0,0
0.63,6,1,1,1,1,513,1,511,509,0,0
0.631,7,1,1,1,1,511,1,506,511,0,0
0.632,8,1,1,1,1,510,1,508,508,0,0
0.633,9,1,1,1,1,512,1,509,510,0,0
0.634,10,1,1,1,1,513,1,507,510,0,0
0.635,11,1,1,1,1,513,1,506,508,0,0
0.636,12,1,1,1,1,513,1,506,506,0,0
0.637,13,1,1,1,1,512,3,510,511,0,0
0.638,14,1,1,1,1,512,1,514,507,0,0
0.639,15,1,1,1,1,512,1,513,508,0,0
0.64,0,1,1,1,1,511,1,512,508,0,0
0.641,1,1,1,1,1,509,1,516,508,0,0
0.642,2,1,1,1,1,512,1,519,509,0,0
0.643,3,1,1,1,1,512,1,521,508,0,0
0.644,4,1,1,1,1,512,1,518,508,0,0
0.645,5,1,1,1,1,512,3,518,508,0,0
0.646,6,1,1,1,1,511,1,517,509,0,0
0.647,7,1,1,1,1,512,1,507,507,0,0
0.648,8,1,1,1,1,508,1,506,505,0,0
0.649,9,1,1,1,1,510,1,505,510,0,0
0.65,10,1,1,1,1,513,1,505,510,0,0
0.651,11,1,1,1,1,512,1,509,510,0,0
0.652,12,1,1,1,1,513,1,505,508,0,0
0.653,13,1,1,1,1,511,3,510,508,0,0
0.654,14,1,1,1,1,511,1,509,507,0,0
0.655,15,1,1,1,1,511,1,510,507,0,0
0.656,0,1,1,1,1,511,1,509,508,0,0
0.657,1,1,1,1,1,510,1,505,508,0,0
0.658,2,1,1,1,1,512,1,504,505,0,0
0.659,3,1,1,1,1,511,1,509,507,0,0
0.66,4,1,1,1,1,512,1,512,508,0,0
0.661,5,1,1,1,1,512,3,512,509,0,0
0.662,6,1,1,1,1,512,1,510,509,0,0
0.663,7,1,1,1,1,512,1,509,509,0,0
0.664,8,1,1,1,1,511,0,506,509,0,0
0.665,9,1,1,1,1,511,1,507,510,0,0
0.666,10,1,1,1,1,512,1,507,507,0,0
0.667,11,1,1,1,1,513,1,507,508,0,0
0.668,12,1,1,1,1,512,1,506,508,0,0
0.669,13,1,1,1,1,511,3,508,508,0,0
0.67,14,1,1,1,1,513,1,508,508,0,0
0.671,15,1,1,1,1,511,1,505,509,0,0
0.672,0,1,1,1,1,512,0,510,509,0,0
0.673,1,1,1,1,1,511,1,516,508,0,0
0.674,2,1,1,1,1,511,1,505,507,0,0
0.675,3,1,1,1,1,510,1,507,509,0,0
0.676,4,1,1,1,1,511,1,511,508,0,0
0.677,5,1,1,1,1,510,3,512,509,0,0
0.678,6,1,1,1,1,511,1,518,508,0,0
0.679,7,1,1,1,1,510,1,513,511,0,0
0.68,8,1,1,1,1,511,1,512,508,0,0
0.681,9,1,1,1,1,512,1,515,508,0,0
0.682,10,1,1,1,1,512,1,514,507,0,0
0.683,11,1,1,1,1,511,1,516,509,0,0
0.684,12,1,1,1,1,511,1,507,510,0,0
0.685,13,1,1,1,1,513,3,512,508,0,0
0.686,14,1,1,1,1,513,1,508,508,0,0
0.687,15,1,1,1,1,512,1,511,508,0,0
0.688,0,1,1,1,1,512,1,511,507,0,0
0.689,1,1,1,1,1,512,1,515,511,0,0
0.69,2,1,1,1,1,512,1,511,509,0,0
0.691,3,1,1,1,1,511,1,513,509,0,0
0.692,4,1,1,1,1,511,1,506,508,0,0
0.693,5,1,1,1,1,509,3,509,507,0,0
0.694,6,1,1,1,1,510,1,511,509,0,0
0.695,7,1,1,1,1,512,1,519,508,0,0
0.696,8,1,1,1,1,513,1,519,509,0,0
0.697,9,1,1,1,1,512,1,515,506,0,0
0.698,10,1,1,1,1,512,1,510,508,0,0
0.699,11,1,1,1,1,512,1,514,508,0,0
0.7,12,1,1,1,1,511,1,503,509,0,0
0.701,13,1,1,1,1,512,2,507,510,0,0
0.702,14,1,1,1,1,511,1,506,509,0,0
0.703,15,1,1,1,1,511,1,510,509,0,0
0.704,0,1,1,1,1,511,1,510,508,0,0
0.705,1,1,1,1,1,511,1,508,508,0,0
0.706,2,1,1,1,1,513,1,508,507,0,0
0.707,3,1,1,1,1,512,1,505,508,0,0
0.708,4,1,1,1,1,511,1,509,509,0,0
0.709,5,1,1,1,1,513,2,510,507,0,0
0.71,6,1,1,1,1,512,1,513,508,0,0
0.711,7,1,1,1,1,511,1,514,508,0,0
0.712,8,1,1,1,1,511,1,507,507,0,0
0.713,9,1,1,1,1,511,1,507,508,0,0
0.714,10,1,1,1,1,512,1,503,510,0,0
0.715,11,1,1,1,1,512,1,503,508,0,0
0.716,12,1,1,1,1,511,1,509,509,0,0
0.717,13,1,1,1,1,513,2,509,509,0,0
0.718,14,1,1,1,1,510,1,512,507,0,0
0.719,15,1,1,1,1,509,1,519,509,0,0
0.72,0,1,1,1,1,511,1,521,509,0,0
0.721,1,1,1,1,1,511,1,516,506,0,0
0.722,2,1,1,1,1,512,1,513,508,0,0
0.723,3,1,1,1,1,511,1,514,508,0,0
0.724,4,1,1,1,1,512,1,509,507,0,0
0.725,5,1,1,1,1,512,3,511,509,0,0
0.726,6,1,1,1,1,512,1,510,510,0,0
0.727,7,1,1,1,1,512,1,505,510,0,0
0.728,8,1,1,1,1,510,1,508,509,0,0
0.729,9,1,1,1,1,510,1,512,510,0,0
0.73,10,1,1,1,1,511,1,515,509,0,0
0.731,11,1,1,1,1,512,1,513,510,0,0
0.732,12,1,1,1,1,513,1,508,508,0,0
0.733,13,1,1,1,1,512,3,512,508,0,0
0.734,14,1,1,1,1,512,1,508,508,0,0
0.735,15,1,1,1,1,511,1,515,509,0,0
0.736,0,1,1,1,1,513,1,511,508,0,0
0.737,1,1,1,1,1,511,1,503,507,0,0
0.738,2,1,1,1,1,511,1,500,507,0,0
0.739,3,1,1,1,1,510,1,511,508,0,0
0.74,4,1,1,1,1,511,1,511,506,0,0
0.741,5,1,1,1,1,511,3,511,509,0,0
0.742,6,1,1,1,1,514,1,520,509,0,0
0.743,7,1,1,1,1,508,1,518,507,0,0
0.744,8,1,1,1,1,512,0,512,508,0,0
0.745,9,1,1,1,1,513,1,508,509,0,0
0.746,10,1,1,1,1,511,1,506,509,0,0
0.747,11,1,1,1,1,512,1,503,508,0,0
0.748,12,1,1,1,1,510,1,507,508,0,0
0.749,13,1,1,1,1,513,3,511,510,0,0
0.75,14,1,1,1,1,512,1,509,509,0,0
0.751,15,1,1,1,1,512,1,509,510,0,0
0.752,0,1,1,1,1,512,0,505,508,0,0
0.753,1,1,1,1,1,512,1,507,508,0,0
0.754,2,1,1,1,1,512,1,508,507,0,0
0.755,3,1,1,1,1,511,1,510,506,0,0
0.756,4,1,1,1,1,511,1,510,508,0,0
0.757,5,1,1,1,1,509,3,511,508,0,0
0.758,6,1,1,1,1,510,1,510,507,0,0
0.759,7,1,1,1,1,511,1,506,506,0,0
0.76,8,1,1,1,1,512,0,505,509,0,0
0.761,9,1,1,1,1,511,1,506,511,0,0
0.762,10,1,1,1,1,511,1,503,508,0,0
0.763,11,1,1,1,1,511,1,502,507,0,0
0.764,12,1,1,1,1,511,1,505,508,0,0
0.765,13,1,1,1,1,512,3,503,510,0,0
0.766,14,1,1,1,1,513,1,509,508,0,0
0.767,15,1,1,1,1,511,1,508,511,0,0
0.768,0,1,1,1,1,510,1,511,509,0,0
0.769,1,1,1,1,1,510,1,512,508,0,0
0.77,2,1,1,1,1,513,1,512,509,0,0
0.771,3,1,1,1,1,512,1,517,507,0,0
0.772,4,1,1,1,1,512,1,517,509,0,0
0.773,5,1,1,1,1,511,3,517,508,0,0
0.774,6,1,1,1,1,510,1,511,507,0,0
0.775,7,1,1,1,1,511,1,508,508,0,0
0.776,8,1,1,1,1,510,1,508,508,0,0
0.777,9,1,1,1,1,512,1,511,508,0,0
0.778,10,1,1,1,1,511,1,507,510,0,0
0.779,11,1,1,1,1,513,1,510,512,0,0
0.78,12,1,1,1,1,512,1,513,510,0,0
0.781,13,1,1,1,1,513,3,514,509,0,0
0.782,14,1,1,1,1,513,1,508,508,0,0
0.783,15,1,1,1,1,511,1,512,507,0,0
0.784,0,1,1,1,1,511,1,514,508,0,0
0.785,1,1,1,1,1,511,1,509,508,0,0
0.786,2,1,1,1,1,509,1,515,507,0,0
0.787,3,1,1,1,1,510,1,516,508,0,0
0.788,4,1,1,1,1,511,1,512,506,0,0
0.789,5,1,1,1,1,511,3,511,511,0,0
0.79,6,1,1,1,1,512,1,511,509,0,0
0.791,7,1,1,1,1,512,1,512,508,0,0
0.792,8,1,1,1,1,512,1,518,508,0,0
0.793,9,1,1,1,1,510,1,516,507,0,0
0.794,10,1,1,1,1,511,1,512,509,0,0
0.795,11,1,1,1,1,511,1,512,507,0,0
0.796,12,1,1,1,1,511,1,512,506,0,0
0.797,13,1,1,1,1,512,3,510,510,0,0
0.798,14,1,1,1,1,510,1,505,508,0,0
0.799,15,1,1,1,1,513,1,502,510,0,0
0.8,0,1,1,1,1,513,1,499,509,0,0
0.801,1,1,1,1,1,512,1,504,507,0,0
0.802,2,1,1,1,1,509,1,509,509,0,0
0.803,3,1,1,1,1,511,0,505,507,0,0
0.804,4,1,1,1,1,511,1,510,507,0,0
0.805,5,1,1,1,1,512,3,505,510,0,0
0.806,6,1,1,1,1,511,1,507,507,0,0
0.807,7,1,1,1,1,512,1,507,508,0,0
0.808,8,1,1,1,1,512,1,505,510,0,0
0.809,9,1,1,1,1,512,1,510,508,0,0
0.81,10,1,1,1,1,512,1,505,508,0,0
0.811,11,1,1,1,1,511,1,510,510,0,0
0.812,12,1,1,1,1,512,1,520,509,0,0
0.813,13,1,1,1,1,510,1,517,508,0,0
0.814,14,1,1,1,1,511,1,510,508,0,0
0.815,15,1,1,1,1,510,1,513,510,0,0
0.816,0,1,1,1,1,511,1,508,511,0,0
0.817,1,1,1,1,1,511,1,508,511,0,0
0.818,2,1,1,1,1,512,1,507,510,0,0
0.819,3,1,1,1,1,512,1,506,508,0,0
0.82,4,1,1,1,1,511,1,508,506,0,0
0.821,5,1,1,1,1,511,1,511,507,0,0
0.822,6,1,1,1,1,511,1,511,509,0,0
0.823,7,1,1,1,1,512,1,516,507,0,0
0.824,8,1,1,1,1,513,1,520,507,0,0
0.825,9,1,1,1,1,512,1,515,508,0,0
0.826,10,1,1,1,1,512,1,513,508,0,0
0.827,11,1,1,1,1,511,1,510,508,0,0
0.828,12,1,1,1,1,511,1,507,508,0,0
0.829,13,1,1,1,1,511,1,512,507,0,0
0.83,14,1,1,1,1,511,1,507,509,0,0
0.831,15,1,1,1,1,511,1,510,508,0,0
0.832,0,1,1,1,1,511,1,505,509,0,0
0.833,1,1,1,1,1,509,1,508,509,0,0
0.834,2,1,1,1,1,510,1,505,511,0,0
0.835,3,1,1,1,1,512,0,514,509,0,0
0.836,4,1,1,1,1,512,1,509,508,0,0
0.837,5,1,1,1,1,511,3,513,508,0,0
0.838,6,1,1,1,1,511,1,515,507,0,0
0.839,7,1,1,1,1,512,1,511,508,0,0
0.84,8,1,1,1,1,512,1,515,506,0,0
0.841,9,1,1,1,1,511,1,524,508,0,0
0.842,10,1,1,1,1,512,1,521,509,0,0
0.843,11,1,1,1,1,512,1,517,509,0,0
0.844,12,1,1,1,1,510,1,504,508,0,0
0.845,13,1,1,1,1,511,3,506,510,0,0
0.846,14,1,1,1,1,512,1,504,509,0,0
0.847,15,1,1,1,1,510,1,504,509,0,0
0.848,0,1,1,1,1,511,1,507,507,0,0
0.849,1,1,1,1,1,513,1,504,509,0,0
0.85,2,1,1,1,1,511,1,505,507,0,0
0.851,3,1,1,1,1,511,0,508,508,0,0
0.852,4,1,1,1,1,513,1,510,511,0,0
0.853,5,1,1,1,1,513,3,511,510,0,0
0.854,6,1,1,1,1,513,1,515,511,0,0
0.855,7,1,1,1,1,511,1,517,508,0,0
0.856,8,1,1,1,1,510,1,517,506,0,0
0.857,9,1,1,1,1,513,1,510,508,0,0
0.858,10,1,1,1,1,510,1,510,508,0,0
0.859,11,1,1,1,1,512,1,511,506,0,0
0.86,12,1,1,1,1,511,1,505,507,0,0
0.861,13,1,1,1,1,509,3,509,511,0,0
0.862,14,1,1,1,1,513,1,504,507,0,0
0.863,15,1,1,1,1,510,1,504,508,0,0
0.864,0,1,1,1,1,512,1,507,508,0,0
0.865,1,1,1,1,1,512,1,504,508,0,0
0.866,2,1,1,1,1,511,1,507,509,0,0
0.867,3,1,1,1,1,512,1,513,507,0,0
0.868,4,1,1,1,1,510,1,509,507,0,0
0.869,5,1,1,1,1,512,3,507,506,0,0
0.87,6,1,1,1,1,512,1,511,509,0,0
0.871,7,1,1,1,1,514,1,510,510,0,0
0.872,8,1,1,1,1,514,1,514,511,0,0
0.873,9,1,1,1,1,510,1,511,509,0,0
0.874,10,1,1,1,1,510,1,509,509,0,0
0.875,11,1,1,1,1,512,1,515,509,0,0
0.876,12,1,1,1,1,509,1,520,509,0,0
0.877,13,1,1,1,1,512,3,520,509,0,0
0.878,14,1,1,1,1,512,1,523,508,0,0
0.879,15,1,1,1,1,511,1,512,509,0,0
0.88,0,1,1,1,1,511,0,507,510,0,0
0.881,1,1,1,1,1,510,1,511,509,0,0
0.882,2,1,1,1,1,511,1,513,508,0,0
0.883,3,1,1,1,1,514,1,515,506,0,0
0.884,4,1,1,1,1,514,1,511,507,0,0
0.885,5,1,1,1,1,512,3,509,510,0,0
0.886,6,1,1,1,1,512,1,512,507,0,0
0.887,7,1,1,1,1,511,1,504,508,0,0
0.888,8,1,1,1,1,511,0,498,509,0,0
0.889,9,1,1,1,1,511,1,504,508,0,0
0.89,10,1,1,1,1,511,1,510,508,0,0
0.891,11,1,1,1,1,510,1,507,506,0,0
0.892,12,1,1,1,1,510,1,515,510,0,0
0.893,13,1,1,1,1,509,3,512,510,0,0
0.894,14,1,1,1,1,512,1,517,508,0,0
0.895,15,1,1,1,1,513,1,523,508,0,0
0.896,0,1,1,1,1,512,0,515,508,0,0
0.897,1,1,1,1,1,512,1,508,509,0,0
0.898,2,1,1,1,1,512,1,508,507,0,0
0.899,3,1,1,1,1,513,1,509,510,0,0
0.9,4,1,1,1,1,512,1,503,510,0,0
0.901,5,1,1,1,1,512,3,509,508,0,0
0.902,6,1,1,1,1,512,1,508,508,0,0
0.903,7,1,1,1,1,512,1,505,508,0,0
0.904,8,1,1,1,1,510,1,502,508,0,0
0.905,9,1,1,1,1,511,1,504,508,0,0
0.906,10,1,1,1,1,510,1,504,507,0,0
0.907,11,1,1,1,1,513,1,509,508,0,0
0.908,12,1,1,1,1,511,1,513,508,0,0
0.909,13,1,1,1,1,511,3,517,507,0,0
0.91,14,1,1,1,1,511,1,511,507,0,0
0.911,15,1,1,1,1,511,1,516,508,0,0
0.912,0,1,1,1,1,512,1,513,510,0,0
0.913,1,1,1,1,1,513,1,515,508,0,0
0.914,2,1,1,1,1,511,1,509,509,0,0
0.915,3,1,1,1,1,511,1,517,512,0,0
0.916,4,1,1,1,1,510,1,520,507,0,0
0.917,5,1,1,1,1,513,3,518,509,0,0
0.918,6,1,1,1,1,513,1,517,507,0,0
0.919,7,1,1,1,1,510,1,512,510,0,0
0.92,8,1,1,1,1,512,1,511,510,0,0
0.921,9,1,1,1,1,510,1,502,508,0,0
0.922,10,1,1,1,1,512,1,506,507,0,0
0.923,11,1,1,1,1,510,1,507,505,0,0
0.924,12,1,1,1,1,513,1,510,510,0,0
0.925,13,1,1,1,1,511,2,512,510,0,0
0.926,14,1,1,1,1,512,1,502,508,0,0
0.927,15,1,1,1,1,513,1,500,509,0,0
0.928,0,1,1,1,1,510,1,503,508,0,0
0.929,1,1,1,1,1,511,1,506,508,0,0
0.93,2,1,1,1,1,511,1,507,507,0,0
0.931,3,1,1,1,1,512,1,508,507,0,0
0.932,4,1,1,1,1,513,1,511,510,0,0
0.933,5,1,1,1,1,512,2,503,510,0,0
0.934,6,1,1,1,1,512,1,505,510,0,0
0.935,7,1,1,1,1,512,1,505,510,0,0
0.936,8,1,1,1,1,512,1,507,510,0,0
0.937,9,1,1,1,1,512,1,511,508,0,0
0.938,10,1,1,1,1,513,1,513,508,0,0
0.939,11,1,1,1,1,510,1,513,507,0,0
0.94,12,1,1,1,1,510,1,512,505,0,0
0.941,13,1,1,1,1,511,3,511,507,0,0
0.942,14,1,1,1,1,512,1,513,508,0,0
0.943,15,1,1,1,1,510,1,508,510,0,0
0.944,0,1,1,1,1,513,1,513,509,0,0
0.945,1,1,1,1,1,512,1,516,510,0,0
0.946,2,1,1,1,1,511,1,513,506,0,0
0.947,3,1,1,1,1,511,1,506,508,0,0
0.948,4,1,1,1,1,512,1,507,508,0,0
0.949,5,1,1,1,1,512,3,509,507,0,0
0.95,6,1,1,1,1,511,1,510,510,0,0
0.951,7,1,1,1,1,512,1,513,508,0,0
0.952,8,1,1,1,1,510,1,512,509,0,0
0.953,9,1,1,1,1,511,1,509,509,0,0
0.954,10,1,1,1,1,510,1,513,510,0,0
0.955,11,1,1,1,1,512,1,508,510,0,0
0.956,12,1,1,1,1,511,1,512,508,0,0
0.957,13,1,1,1,1,511,3,513,510,0,0
0.958,14,1,1,1,1,511,1,506,508,0,0
0.959,15,1,1,1,1,511,1,505,509,0,0
0.96,0,1,1,1,1,513,1,503,509,0,0
0.961,1,1,1,1,1,511,1,508,508,0,0
0.962,2,1,1,1,1,512,1,507,508,0,0
0.963,3,1,1,1,1,513,1,509,509,0,0
0.964,4,1,1,1,1,512,1,509,508,0,0
0.965,5,1,1,1,1,512,3,512,506,0,0
0.966,6,1,1,1,1,512,1,505,509,0,0
0.967,7,1,1,1,1,512,1,510,510,0,0
0.968,8,1,1,1,1,511,0,504,507,0,0
0.969,9,1,1,1,1,509,1,511,508,0,0
0.97,10,1,1,1,1,511,1,514,510,0,0
0.971,11,1,1,1,1,512,1,514,510,0,0
0.972,12,1,1,1,1,512,1,512,509,0,0
0.973,13,1,1,1,1,512,3,507,508,0,0
0.974,14,1,1,1,1,510,1,515,508,0,0
0.975,15,1,1,1,1,512,1,518,508,0,0
0.976,0,1,1,1,1,510,0,515,508,0,0
0.977,1,1,1,1,1,512,1,515,507,0,0
0.978,2,1,1,1,1,513,1,516,509,0,0
0.979,3,1,1,1,1,513,1,519,511,0,0
0.98,4,1,1,1,1,511,1,512,509,0,0
0.981,5,1,1,1,1,513,3,517,508,0,0
0.982,6,1,1,1,1,513,1,514,508,0,0
0.983,7,1,1,1,1,511,1,510,510,0,0
0.984,8,1,1,1,1,511,0,505,508,0,0
0.985,9,1,1,1,1,510,1,506,507,0,0
0.986,10,1,1,1,1,512,1,508,508,0,0
0.987,11,1,1,1,1,511,1,508,508,0,0
0.988,12,1,1,1,1,512,1,511,508,0,0
0.989,13,1,1,1,1,512,3,515,508,0,0
0.99,14,1,1,1,1,511,1,515,506,0,0
0.991,15,1,1,1,1,510,1,515,508,0,0
0.992,0,1,1,1,1,513,1,510,509,0,0
0.993,1,1,1,1,1,511,1,511,509,0,0
0.994,2,1,1,1,1,510,1,514,507,0,0
0.995,3,1,1,1,1,510,1,515,508,0,0
0.996,4,1,1,1,1,512,1,510,508,0,0
0.997,5,1,1,1,1,511,3,510,508,0,0
0.998,6,1,1,1,1,512,1,510,508,0,0
0.999,7,1,1,1,1,511,1,507,509,0,0
1.0,8,1,1,1,1,512,1,505,511,0,0
1.001,9,1,1,1,1,511,1,511,510,0,0
1.002,10,1,1,1,1,511,1,509,510,0,0
1.003,11,1,1,1,1,513,1,504,511,0,0
1.004,12,1,1,1,1,509,1,502,510,0,0
1.005,13,1,1,1,1,512,3,506,510,0,0
1.006,14,1,1,1,1,511,1,512,507,0,0
1.007,15,1,1,1,1,512,1,512,507,0,0
1.008,0,1,1,1,1,511,1,514,508,0,0
1.009,1,1,1,1,1,512,1,513,510,0,0
1.01,2,1,1,1,1,511,1,514,507,0,0
1.011,3,1,1,1,1,510,0,511,507,0,0
1.012,4,1,1,1,1,512,1,516,507,0,0
1.013,5,1,1,1,1,511,3,512,509,0,0
1.014,6,1,1,1,1,510,1,508,508,0,0
1.015,7,1,1,1,1,510,1,507,508,0,0
1.016,8,1,1,1,1,510,1,499,508,0,0
1.017,9,1,1,1,1,512,1,502,510,0,0
1.018,10,1,1,1,1,512,1,500,510,0,0
1.019,11,1,1,1,1,511,0,508,509,0,0
1.02,12,1,1,1,1,511,1,510,510,0,0
1.021,13,1,1,1,1,512,3,508,508,0,0
1.022,14,1,1,1,1,512,1,509,507,0,0
1.023,15,1,1,1,1,511,1,511,508,0,0
1.024,0,1,1,1,1,513,1,514,508,0,0
1.025,1,1,1,1,1,512,1,512,508,0,0
1.026,2,1,1,1,1,511,1,511,508,0,0
1.027,3,1,1,1,1,512,1,514,505,0,0
1.028,4,1,1,1,1,511,1,511,508,0,0
1.029,5,1,1,1,1,511,1,510,508,0,0
1.03,6,1,1,1,1,512,1,509,509,0,0
1.031,7,1,1,1,1,511,1,511,509,0,0
1.032,8,1,1,1,1,512,1,508,508,0,0
1.033,9,1,1,1,1,512,1,506,510,0,0
1.034,10,1,1,1,1,513,1,510,508,0,0
1.035,11,1,1,1,1,511,1,509,510,0,0
1.036,12,1,1,1,1,512,1,512,508,0,0
1.037,13,1,1,1,1,511,1,515,506,0,0
1.038,14,1,1,1,1,512,1,512,510,0,0
1.039,15,1,1,1,1,512,1,507,506,0,0
1.04,0,1,1,1,1,512,1,508,507,0,0
1.041,1,1,1,1,1,511,1,505,508,0,0
1.042,2,1,1,1,1,511,1,505,507,0,0
1.043,3,1,1,1,1,510,1,507,510,0,0
1.044,4,1,1,1,1,511,1,506,510,0,0
1.045,5,1,1,1,1,511,1,513,509,0,0
1.046,6,1,1,1,1,511,1,514,508,0,0
1.047,7,1,1,1,1,510,1,510,508,0,0
1.048,8,1,1,1,1,513,1,510,508,0,0
1.049,9,1,1,1,1,513,1,509,508,0,0
1.05,10,1,1,1,1,512,1,511,508,0,0
1.051,11,1,1,1,1,512,0,513,508,0,0
1.052,12,1,1,1,1,509,1,512,509,0,0
1.053,13,1,1,1,1,510,3,515,508,0,0
1.054,14,1,1,1,1,511,1,511,506,0,0
1.055,15,1,1,1,1,512,1,512,510,0,0
1.056,0,1,1,1,1,510,1,514,509,0,0
1.057,1,1,1,1,1,511,1,516,508,0,0
1.058,2,1,1,1,1,512,1,511,507,0,0
1.059,3,1,1,1,1,511,0,508,509,0,0
1.06,4,1,1,1,1,511,1,510,510,0,0
1.061,5,1,1,1,1,510,3,509,509,0,0
1.062,6,1,1,1,1,514,1,512,507,0,0
1.063,7,1,1,1,1,514,1,506,507,0,0
1.064,8,1,1,1,1,512,1,508,509,0,0
1.065,9,1,1,1,1,510,1,506,509,0,0
1.066,10,1,1,1,1,512,1,510,509,0,0
1.067,11,1,1,1,1,511,0,512,509,0,0
1.068,12,1,1,1,1,511,1,516,511,0,0
